student_id,name,age,gender,score,phone,extension,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address,city,postal,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year
333,,20,Female,57.0,+1-883-492-9817,,doughertydavid@carrillo-decker.com,2009-05-18 00:00:00,Data Science,100.0,Inactive,3.7,Excellent,246.0,1978-09-18 00:00:00,"South Kylebury 23-kv, dom 5",Deanberg,,"may, beautiful",,,,,,,,,,,
334,Fred Griffith,18,Male,70.0,,,,1995-06-11 00:00:00,Data Science,88.0,Inactive,,Excellent,67.0,2020-02-29 00:00:00,,South Lynnberg,,"audience, bed",,,,,,,,,,,
335,David Taylor,,Female,,,,,1991-05-08 21:18:00,Data Science,100.0,Inactive,3.2,Good,91.0,1991-07-23 00:00:00,"Apartment 15, North Angela district",Haroldborough,100462,"during, social",2.0,5.0,2.0,"for, mission",2,433.0,628.0,Lenovo,2018,Xiaomi,2019
336,Shane Orr,20,Female,,+1-729-801-8878,18878,odommeredith@yahoo.com,2023-09-09 06:54:16,Python,,Pending,3.7,Excellent,166.0,1993-06-13 00:00:00,"Apartment 4, Thomasport district",Lake Lance,100098,,,,,,,,,,,,
337,Timothy Booth,18,Female,,+1-131-188-4606,,,2004-11-21 00:00:00,Data Science,70.0,Inactive,3.7,Excellent,290.0,1971-02-05 00:00:00,Williamsmouth,Rogersport,100264,"network, democratic",,,,,,,,,,,
338,,19,Female,74.0,+1-352-785-5070,,,2008-11-19 19:42:27,Data Science,,Active,,Good,288.0,2023-08-30 16:38:19,East Nicole,North Teresa,100563,,,,,,,,,,,,
339,,19,Female,90.0,,,amber74@hotmail.com,2011-08-14 04:51:00,Python,100.0,Inactive,4.38,,130.0,2023-11-04 00:00:00,,Port Justinshire,,"beat, theory",4.0,5.0,3.0,"upon, relate",3,1156.0,1047.0,Lenovo,2024,Samsung,2019
340,James Smith,19,,70.0,+1-878-614-2811,42811,,2021-08-26 00:00:00,Python,100.0,Active,,,176.0,1987-11-27 22:22:06,"Jessicaton 1-kv, dom 15",West Lisamouth,,,,,,,,,,,,,
341,Danielle Coleman,19,Female,90.0,,,,2020-11-01 01:23:22,Data Science,100.0,Pending,4.3,Excellent,299.0,2004-04-15 15:11:36,,East Chloefurt,,"drive, outside",4.0,1.0,5.0,"thing, several",1,1251.0,799.0,Dell,2016,Samsung,2024
342,Dylan May,,Female,73.0,,,,1972-03-16 00:00:00,Data Science,,Inactive,,Average,227.0,2023-10-20 00:00:00,"Apartment 36, Glennmouth district",Aaronberg,100438,"friend, work",4.0,5.0,2.0,"black, in",3,324.0,1139.0,Lenovo,2022,Xiaomi,2021
343,Leah Anderson,18,Male,90.0,+1-032-999-5429,95429,michaelchase@hotmail.com,2012-10-19 12:24:00,Python,69.0,Active,0.0,,203.0,2006-08-23 00:00:00,,East Thomasview,,,,,,,,,,,,,
344,April Bennett,19,Female,,+1-346-215-0714,,,1986-03-20 16:56:54,Python,98.0,Inactive,4.5,,182.0,1978-02-01 00:00:00,,Norrismouth,,"class, his",,,,,,,,,,,
345,,20,,68.0,+1-029-084-6617,,jeffreyjohnston@baldwin.org,1987-04-23 00:00:00,Python,100.0,Active,3.7,Average,186.0,2023-05-29 05:54:34,"Coltonborough 27-kv, dom 21",West Tyler,,"whom, price",4.0,1.0,5.0,"place, debate",2,290.0,315.0,Lenovo,2021,Xiaomi,2020
346,Amy Cole,20,Female,68.0,+1-688-336-9278,69278,jenniferlevy@carlson-caldwell.com,1977-05-05 20:37:10,Data Science,100.0,Pending,,Good,224.0,2006-11-12 00:00:00,Port Jimmyberg,East Samanthachester,100226,"else, scientist",3.0,1.0,2.0,"whether, rock",5,381.0,899.0,HP,2021,Samsung,2020
347,William Bright,21,,51.0,+1-746-472-8189,8189,david32@yahoo.com,2003-09-17 00:00:00,Data Science,,Active,3.7,Good,234.0,2009-09-05 15:17:09,"North Scott 5-kv, dom 9",Carterbury,,"unit, send",4.0,2.0,2.0,"always, order",1,740.0,774.0,Dell,2023,Xiaomi,2019
348,Julie Gill,22,,67.0,,,,2004-06-14 00:00:00,Data Science,,Inactive,3.7,,73.0,1970-01-08 00:00:00,"Apartment 24, West James district",Samuelstad,100774,"source, person",2.0,4.0,4.0,"trouble, effect",2,363.0,669.0,Dell,2018,Xiaomi,2020
349,,18,Male,86.0,+1-439-770-2170,,lewispaula@allen.info,1986-08-31 00:00:00,Python,67.0,Active,,Good,161.0,1993-02-17 00:00:00,,Nunezberg,,"generation, report",1.0,3.0,3.0,"fire, ability",3,449.0,549.0,Dell,2021,Samsung,2020
350,Megan Nelson,22,Female,,,,,2020-10-01 00:00:00,Python,70.0,Active,,Excellent,191.0,2022-11-03 19:14:41,655 Angelica Plaza Suite 842,Sandrabury,,"hold, thus",4.0,1.0,1.0,"thank, current",2,1220.0,1488.0,Dell,2017,Apple,2020
351,Russell Zimmerman,20,Female,93.0,,,,2023-02-20 01:13:11,Data Science,,Active,3.7,Average,89.0,2021-01-01 01:26:00,955 Matthew Row,Port Traceyville,,"own, tell",4.0,2.0,2.0,"share, force",0,1394.0,719.0,Dell,2024,Apple,2019
352,Robert Mack,19,Female,76.0,+1-844-792-0493,0493,,2011-10-07 08:23:00,Data Science,71.0,Pending,0.0,Average,168.0,1988-01-27 00:00:00,3169 Brenda Place Suite 788,South April,,,,,,,,,,,,,
353,Mark Grant,18,Female,83.0,,,,2021-06-23 20:39:35,Data Science,,Inactive,0.0,,93.0,2020-05-23 03:37:19,New Wendymouth,Brownton,100049,"individual, reality",,,,,,,,,,,
354,Tamara Branch,22,Female,88.0,+1-266-249-1888,1888,,2006-05-16 00:00:00,Data Science,,Inactive,3.7,Good,187.0,2005-03-31 00:00:00,Wallacechester,Port Michelle,100250,"example, view",5.0,3.0,1.0,"like, speech",3,625.0,271.0,HP,2018,Xiaomi,2021
357,Vanessa Thomas,20,Female,100.0,+1-587-071-0517,,,1979-03-17 00:00:00,Data Science,100.0,Pending,,,286.0,1986-04-07 00:00:00,"Apartment 41, East George district",New Mark,100734,"sort, need",,,,,,,,,,,
358,,,Female,90.0,+1-130-468-0804,,hawkinsedward@conway.com,1991-12-09 10:41:00,Python,64.0,Inactive,4.5,,233.0,1971-08-13 00:00:00,134 Katelyn Alley Apt. 071,Rickview,,"ability, unit",1.0,1.0,4.0,"century, seven",4,440.0,727.0,HP,2024,Apple,2023
359,Kathleen Sanchez,22,Female,70.0,,,,1996-10-16 00:00:00,Python,65.0,Pending,3.7,Excellent,230.0,2020-01-28 01:46:00,36856 Robert Plains Suite 752,Lake Ricardo,,"pressure, although",,,,,,,,,,,
360,,19,,51.0,+1-376-997-5071,071,nconway@roberts.com,2021-06-14 06:33:46,Data Science,,Inactive,4.5,Excellent,269.0,1974-06-13 00:00:00,3869 Mary Plains,Campbellville,,"recognize, power",5.0,4.0,1.0,"strategy, unit",4,773.0,1127.0,Lenovo,2019,Xiaomi,2022
361,Wesley Logan,20,,63.0,+1-978-928-0611,611,crystal65@gmail.com,1972-07-26 00:00:00,Data Science,100.0,Active,0.0,Excellent,221.0,2014-08-12 00:00:00,North Elizabeth,New Nathan,100431,"girl, thought",3.0,5.0,5.0,"personal, before",5,676.0,1252.0,Lenovo,2015,Samsung,2020
362,,21,Male,90.0,+1-413-921-0292,10292,,1982-06-14 05:04:27,Data Science,,Pending,4.5,Excellent,110.0,2011-02-28 00:00:00,9044 Patterson Shoal,Lake Austinchester,,"defense, author",,,,,,,,,,,
363,,18,Male,64.0,,,kennethingram@hotmail.com,2007-10-24 00:00:00,Data Science,,Pending,,Good,295.0,1996-04-23 00:00:00,"Madelineborough 29-kv, dom 49",Anthonyburgh,,"compare, theory",,,,,,,,,,,
364,Chelsea Green,18,Female,,,,patricia88@pruitt-dyer.com,2021-08-03 19:29:37,Python,100.0,Active,0.0,,216.0,1977-07-17 00:00:00,Calebburgh,Amymouth,100288,"government, black",,,,,,,,,,,
365,David Peterson,20,Male,95.0,+1-850-509-5260,,,1994-10-27 00:00:00,Data Science,100.0,Pending,1.42,Excellent,230.0,1974-10-24 07:31:59,"Apartment 33, South Amy district",Costaville,100877,"learn, hotel",,,,,,,,,,,
366,,20,,90.0,,,jmcclain@gmail.com,2022-12-03 00:00:00,Data Science,,Active,,,257.0,2003-12-13 00:00:00,,Smithview,,,,,,,,,,,,,
367,Mrs. Patricia Martin,19,,91.0,+1-430-462-8893,,ramosbrian@campbell.info,2015-04-05 00:00:00,Data Science,100.0,Inactive,0.0,,287.0,2016-10-10 00:00:00,North Timothyside,Lake Neil,100186,"Mr, set",5.0,5.0,3.0,"child, staff",5,1398.0,413.0,Lenovo,2023,Xiaomi,2021
368,Dr. Julie Grimes,22,Female,70.0,+1-671-426-0050,,kevinbailey@roberts.com,1996-09-27 00:00:00,Data Science,,Inactive,3.7,,65.0,2012-09-06 00:00:00,North Josephview,Jessicaborough,100148,"book, ten",5.0,3.0,4.0,"recently, ground",0,643.0,773.0,Lenovo,2017,Samsung,2021
370,,20,Female,90.0,+1-145-120-2542,542,vickigoodwin@gmail.com,2000-03-20 11:28:00,Data Science,100.0,Active,0.0,Excellent,57.0,2022-05-15 21:27:10,,Donnahaven,,"thank, while",,,,,,,,,,,
372,Karen Lewis,19,Male,,,,,2008-10-01 00:00:00,Data Science,70.0,Inactive,,Average,84.0,2015-11-11 04:37:42,"Apartment 1, Jerryville district",Gabrielburgh,100129,"some, owner",3.0,3.0,4.0,"nearly, thank",3,1305.0,1060.0,HP,2024,Samsung,2022
373,Claire Armstrong,,Male,87.0,+1-555-346-5757,,,2022-04-10 22:55:21,Data Science,97.0,Pending,,Excellent,147.0,2021-04-19 19:09:19,,Jamesburgh,,"much, long",3.0,2.0,3.0,"million, standard",3,1096.0,1164.0,Dell,2022,Apple,2021
374,,22,Female,67.0,+1-228-333-9204,9204,carla84@brown-butler.net,1985-02-05 00:00:00,Python,100.0,Active,3.7,,202.0,1996-01-12 06:48:14,,Gravesmouth,,"they, final",3.0,5.0,4.0,"work, high",5,660.0,1327.0,HP,2024,Xiaomi,2023
375,,18,,90.0,+1-289-853-5617,,jmorris@miller-george.info,1971-07-16 09:39:00,Data Science,100.0,Active,,Excellent,119.0,1972-05-02 00:00:00,20130 Clifford Manor,Alexville,,"develop, girl",4.0,3.0,1.0,"to, several",2,786.0,645.0,Lenovo,2021,Samsung,2020
376,Shawn Lewis,19,Male,89.0,,,phill@thompson.com,2020-11-30 16:16:23,Data Science,100.0,Active,,Excellent,206.0,2009-02-15 21:26:28,48963 Jones Summit,Roseville,,"successful, small",2.0,1.0,5.0,"require, to",0,1411.0,853.0,Dell,2024,Apple,2018
377,Robert Phillips,20,Male,90.0,+1-833-313-8609,38609,anthonysusan@davis.com,1971-11-02 00:00:00,Data Science,,Active,,Average,95.0,2000-01-31 00:00:00,69350 Logan Gardens,Rodriguezstad,,"offer, unit",2.0,1.0,2.0,"tree, understand",3,785.0,1178.0,Lenovo,2020,Apple,2022
378,Amy Elliott,20,Female,,+1-933-333-8606,606,,1973-02-21 11:46:00,Data Science,100.0,Active,4.5,,222.0,2017-04-08 00:00:00,"Apartment 28, Juanhaven district",Deniseland,100382,"remain, upon",4.0,5.0,5.0,"above, make",4,1366.0,1367.0,HP,2017,Xiaomi,2019
379,Lori Hall,20,,90.0,+1-879-297-4592,,,2012-10-19 00:09:00,Python,,Active,0.0,Good,207.0,2020-12-17 06:09:02,"Gutierrezchester 4-kv, dom 8",South Jasonchester,,"late, ground",,,,,,,,,,,
380,Luke Frazier,20,Male,90.0,,,gregory00@wiggins.info,2022-09-18 00:00:00,Python,,Active,,Excellent,188.0,2021-01-30 00:46:35,"Apartment 16, West Glenn district",Johnburgh,100309,"pressure, yeah",2.0,4.0,2.0,"husband, contain",4,1057.0,1225.0,Lenovo,2018,Samsung,2023
381,,22,,,+1-931-112-9647,,,2018-04-09 00:00:00,Python,,Active,3.79,Excellent,168.0,1976-03-29 00:00:00,015 Claudia Fort,Ashleymouth,,"sport, tough",2.0,2.0,1.0,"poor, little",1,1286.0,1196.0,HP,2017,Samsung,2020
382,Nathan Murray,22,,,,,,2002-04-04 17:41:00,Data Science,100.0,Inactive,3.7,Average,204.0,2008-10-12 22:30:00,"Apartment 11, Cardenasport district",New Gary,100181,"garden, water",5.0,4.0,1.0,"class, party",0,371.0,941.0,Dell,2023,Xiaomi,2021
383,Julie Howard,20,Male,68.0,,,,2012-03-31 00:00:00,Data Science,100.0,Active,3.7,,105.0,2021-06-01 20:29:16,"Johnbury 21-kv, dom 30",Spencerside,,"most, interest",,,,,,,,,,,
384,,18,Female,90.0,+1-501-453-3891,,foleylauren@yahoo.com,1995-10-16 05:02:00,Data Science,75.0,Inactive,3.7,,272.0,1972-11-19 00:00:00,79649 Drake Locks,New Jasonmouth,,"charge, conference",5.0,5.0,4.0,"available, growth",0,715.0,1431.0,HP,2024,Apple,2022
385,,18,Female,90.0,+1-639-402-2356,,,1995-08-31 00:00:00,Data Science,,Pending,,,54.0,2011-01-30 04:35:00,"West Haleyton 6-kv, dom 8",Kaylastad,,"region, occur",,,,,,,,,,,
386,Walter Bass,18,,94.0,+1-704-999-5119,5119,,2010-12-26 12:49:32,Data Science,,Inactive,4.5,Good,156.0,2004-10-22 00:00:00,"Apartment 10, Mcclureborough district",Barnettton,100854,"professor, real",,,,,,,,,,,
387,Pamela Jackson,20,Female,90.0,,,mthomas@gmail.com,1996-06-10 21:55:17,Python,100.0,Pending,4.5,Average,164.0,2013-04-11 00:00:00,4387 Schultz Ville Suite 145,Jameschester,,,,,,,,,,,,,
388,Julie Simpson,22,Male,90.0,+1-490-287-4294,,sheltonstephen@gmail.com,2008-01-20 00:00:00,Data Science,73.0,Pending,,Good,273.0,2022-05-25 00:00:00,Smithton,Bryantport,100279,"suggest, any",4.0,4.0,1.0,"time, always",0,1470.0,637.0,Dell,2022,Samsung,2018
389,,21,Female,,,,emilymiller@rodriguez.com,1997-07-24 00:00:00,Data Science,99.0,Active,3.7,Excellent,224.0,1988-03-19 07:13:00,,Jennifershire,,"alone, campaign",1.0,5.0,4.0,"thought, free",5,247.0,1018.0,HP,2015,Xiaomi,2021
390,Terry Schaefer,20,Female,,+1-437-598-5834,834,spencestacy@yahoo.com,2023-02-01 00:00:00,Data Science,100.0,Pending,4.5,,229.0,1993-09-02 23:31:26,"Apartment 29, Deniseview district",New Michael,100684,"agent, situation",,,,,,,,,,,
391,Bobby Armstrong,19,Female,,,,,1971-09-06 17:07:00,Data Science,100.0,Pending,3.37,,286.0,1982-12-09 00:00:00,"Amandaview 11-kv, dom 34",Lake Joshua,,"indicate, under",,,,,,,,,,,
392,Maureen Clark,,Male,56.0,,,,2009-05-26 19:59:00,Data Science,100.0,Pending,,,153.0,1976-07-12 07:26:09,"Apartment 46, Williamsview district",Campbellmouth,100561,"month, believe",,,,,,,,,,,
393,Lance Matthews,20,,90.0,,,,2025-08-05 17:25:00,Data Science,62.0,Pending,1.58,Good,287.0,2023-08-31 21:12:35,"New Steven 4-kv, dom 23",West Jacob,,,,,,,,,,,,,
394,,,Male,,+1-033-072-9311,29311,nathan24@carroll.biz,2021-11-21 09:35:04,Data Science,100.0,Pending,,,264.0,1973-03-30 00:00:00,"Apartment 17, Johnsonburgh district",North Michael,100810,"activity, five",3.0,2.0,5.0,"station, suddenly",0,496.0,1494.0,Dell,2019,Samsung,2021
395,Donna Watkins,18,Male,90.0,+1-683-347-8680,78680,shepherdkathryn@yahoo.com,1979-08-21 00:00:00,Data Science,,Active,,Average,201.0,1987-03-06 00:00:00,"Apartment 18, Jonathantown district",Port Leahchester,100374,"later, manager",2.0,3.0,4.0,"TV, church",4,293.0,1109.0,Lenovo,2019,Xiaomi,2018
397,Toni Beck,20,Male,,,,,1996-06-02 17:51:00,Data Science,,Inactive,0.0,Good,215.0,1993-12-24 00:00:00,8989 Wesley Prairie Suite 040,East Sonyaview,,"daughter, visit",5.0,5.0,5.0,"understand, two",5,346.0,1429.0,Dell,2017,Xiaomi,2018
398,,,Male,90.0,+1-896-038-4284,,dmaldonado@vazquez.info,2006-12-22 00:00:00,Data Science,100.0,Pending,,Average,239.0,1996-09-29 03:59:34,4018 Hutchinson Camp Apt. 954,Markfort,,"rule, himself",4.0,2.0,5.0,"human, front",0,967.0,253.0,HP,2018,Xiaomi,2019
399,Sarah Stafford,18,Female,,,,hgarcia@rivers.info,1984-11-07 11:37:00,Data Science,83.0,Pending,1.84,Excellent,195.0,1995-03-08 02:43:00,"Wayneland 15-kv, dom 40",North Angelatown,,"seek, until",1.0,5.0,4.0,"thus, state",2,979.0,784.0,Dell,2019,Samsung,2023
400,Cameron Potter DDS,20,Female,83.0,+1-556-558-8643,8643,jwoods@gmail.com,2023-07-22 16:29:43,Data Science,100.0,Pending,3.7,,283.0,1994-03-21 00:00:00,36971 Christine Meadow,West Annaberg,,"wrong, event",4.0,5.0,1.0,"final, very",0,1250.0,614.0,Dell,2017,Samsung,2019
401,Kim Tran,20,Female,51.0,+1-893-038-1756,,,1984-08-24 08:36:15,Python,100.0,Active,4.5,Excellent,164.0,2025-04-08 00:00:00,"Apartment 20, Port David district",Port Daniel,100754,"agreement, who",3.0,1.0,3.0,"word, start",4,773.0,214.0,Lenovo,2021,Samsung,2021
402,Zachary Brooks,19,,80.0,+1-089-790-7904,,anthonyhamilton@yahoo.com,2020-10-12 00:00:00,Data Science,90.0,Active,0.0,Excellent,77.0,2009-07-16 00:00:00,"East Philipport 26-kv, dom 1",Nealview,,"physical, agent",,,,,,,,,,,
403,Charles Solis,18,Female,93.0,,,,2015-07-10 15:43:07,Python,,Active,3.7,Excellent,151.0,2012-05-17 10:07:25,"Lake Michael 24-kv, dom 22",Armstrongville,,"central, scientist",,,,,,,,,,,
404,Benjamin Sims,19,Male,90.0,+1-043-650-9599,09599,,1986-09-16 00:00:00,Data Science,100.0,Inactive,,Average,267.0,2006-05-23 18:56:00,"Apartment 9, Port William district",North Felicia,100656,"worry, well",,,,,,,,,,,
405,Jessica Davidson,,Female,,,,,1988-08-30 11:17:35,Data Science,66.0,Active,,Good,74.0,1985-06-14 00:00:00,"Kimberlyside 28-kv, dom 26",Lake Madison,,"sound, feel",1.0,5.0,4.0,"democratic, blood",3,1243.0,1258.0,Lenovo,2018,Samsung,2023
407,,18,Female,90.0,+1-102-536-9331,,,1999-02-16 00:00:00,Python,100.0,Pending,,Average,181.0,2002-07-27 00:00:00,,Romeroport,,"none, test",5.0,4.0,4.0,"five, body",4,1087.0,516.0,Dell,2018,Samsung,2018
408,Melissa Sullivan,21,Male,90.0,,,,2022-09-10 02:49:50,Python,100.0,Pending,,Excellent,160.0,1980-01-13 23:53:00,,Lake Wesley,,"different, behind",,,,,,,,,,,
409,Donna White,20,,90.0,+1-344-396-2791,,,2020-10-25 00:00:00,Python,100.0,Inactive,3.56,Good,233.0,1997-12-27 00:00:00,"Apartment 27, New Patricia district",Richardbury,100235,"capital, decision",5.0,2.0,4.0,"space, across",4,310.0,1129.0,Lenovo,2021,Xiaomi,2019
410,Michael Garrett,20,Female,64.0,,,heathercoleman@jones.com,1996-09-19 10:21:00,Data Science,100.0,Active,2.18,Excellent,272.0,2021-01-17 00:00:00,,North Samanthaberg,,,,,,,,,,,,,
411,Robert Rojas,21,,69.0,+1-032-959-2641,,yyates@gmail.com,1992-11-30 00:00:00,Python,100.0,Inactive,0.0,,258.0,2003-04-23 00:00:00,,New Randy,,"tend, goal",3.0,4.0,1.0,"pull, form",0,1252.0,483.0,Lenovo,2023,Xiaomi,2018
412,Alexandria Ruiz,,,,+1-247-635-2532,,birdsamuel@williams-valdez.info,2023-01-01 14:35:29,Data Science,100.0,Pending,3.75,Average,205.0,2019-10-02 00:00:00,New Joseph,New Jasontown,100910,,,,,,,,,,,,
413,Terry Payne,18,,90.0,,,igonzalez@yahoo.com,1977-04-18 01:06:25,Data Science,,Inactive,,Average,183.0,2011-12-12 00:00:00,6421 Lane Falls Apt. 045,Tuckerland,,"how, all",1.0,4.0,3.0,"ago, expert",2,1459.0,839.0,Lenovo,2019,Xiaomi,2020
414,Roger Williams,18,Male,77.0,,,,2022-03-16 06:27:52,Python,,Inactive,,,195.0,2012-09-13 14:35:00,East Michaelhaven,Tommymouth,100809,"research, moment",,,,,,,,,,,
415,Victoria Butler,20,Female,80.0,,,,1976-09-09 00:00:00,Data Science,100.0,Pending,0.0,Good,298.0,2023-09-02 01:37:45,"East Jasonstad 26-kv, dom 14",Lake Deborah,,"use, individual",,,,,,,,,,,
417,Valerie Cohen,20,Male,78.0,+1-806-921-4376,4376,,2022-07-30 13:16:52,Data Science,,Pending,,Good,224.0,1978-06-20 01:57:23,Lake Lukeland,West Christinatown,100155,,,,,,,,,,,,
418,,22,,90.0,+1-436-828-6357,86357,,1997-05-07 00:00:00,Data Science,100.0,Pending,,Good,210.0,1970-08-02 00:00:00,Lake Jodiview,North Jonathan,100507,,,,,,,,,,,,
419,,18,,90.0,+1-925-753-8008,,,2015-03-13 00:00:00,Data Science,,Pending,0.0,Excellent,135.0,2023-04-05 22:37:26,"Port Catherinemouth 29-kv, dom 47",South Joshuamouth,,"camera, argue",2.0,3.0,2.0,"body, husband",1,908.0,489.0,Dell,2018,Apple,2021
420,Shirley Mccann,18,,91.0,+1-447-396-7540,7540,,2022-05-27 18:52:58,Data Science,,Inactive,4.5,Good,204.0,1995-10-28 09:52:00,28439 Frances Extension Suite 697,South Claudiafort,,"practice, know",2.0,4.0,1.0,"very, thing",5,1232.0,1067.0,Dell,2015,Apple,2019
422,Steven Butler,21,Female,55.0,,,wellslynn@bishop-bates.com,2023-05-20 02:06:34,Data Science,100.0,Inactive,,Average,149.0,2022-12-15 01:57:14,"Apartment 49, Wallshire district",Ayersview,100522,"for, save",1.0,3.0,1.0,"group, public",1,1475.0,731.0,Lenovo,2022,Xiaomi,2022
423,David Daugherty,20,Female,,,,,2017-03-06 00:00:00,Data Science,77.0,Inactive,,Good,104.0,2016-07-01 22:06:27,,Josemouth,,"manager, election",4.0,5.0,5.0,"actually, talk",3,1335.0,205.0,Lenovo,2021,Samsung,2023
424,Christopher Gill,22,Female,,+1-074-684-3769,3769,bassmichael@hotmail.com,1985-09-10 16:33:19,Data Science,60.0,Inactive,,Excellent,218.0,2004-06-28 00:00:00,"Apartment 23, East Chad district",Jessicaview,100316,"world, computer",2.0,2.0,2.0,"wide, exactly",3,588.0,652.0,Dell,2021,Xiaomi,2021
425,Timothy Winters,18,Male,,,,brandonclay@johnson.com,2000-07-31 11:37:00,Data Science,100.0,Pending,,Excellent,65.0,1996-01-07 00:00:00,Michaeltown,Vasquezberg,100174,"space, mother",3.0,3.0,2.0,"possible, kitchen",2,889.0,505.0,HP,2017,Samsung,2023
426,Sarah Nelson,18,Female,76.0,+1-169-802-5596,596,greenechristopher@wells.com,2020-12-02 18:43:00,Data Science,70.0,Inactive,3.24,Excellent,100.0,2007-08-18 00:00:00,,Port Jessicafort,,"own, yet",,,,,,,,,,,
427,Ryan Baker,22,Male,64.0,+1-803-459-5909,95909,anthony51@barajas-li.com,2021-02-25 08:59:45,Python,81.0,Pending,4.5,Excellent,284.0,1990-09-24 00:00:00,North Roy,Nicholston,100113,"fight, difference",1.0,2.0,2.0,"allow, condition",0,628.0,514.0,Lenovo,2015,Samsung,2022
428,,18,Female,,+1-655-894-0205,,keith31@gmail.com,1978-02-28 00:00:00,Data Science,75.0,Pending,,Excellent,174.0,2004-09-12 00:00:00,"Apartment 44, Smithshire district",Thompsonberg,100091,"nation, if",5.0,4.0,5.0,"assume, matter",4,1339.0,1067.0,Dell,2017,Samsung,2023
429,Anthony Armstrong,,,,+1-334-833-8711,38711,maryjimenez@mullins.biz,1997-04-10 12:07:40,Python,100.0,Active,,Good,222.0,2002-07-28 00:00:00,Lake Dawnside,Laurenmouth,100144,"travel, exactly",1.0,2.0,5.0,"add, hot",0,795.0,317.0,Lenovo,2015,Apple,2022
430,Tammy Green,21,Female,90.0,+1-190-024-5538,,,2019-03-01 14:38:37,Data Science,,Inactive,,Good,65.0,1993-05-28 00:00:00,"Apartment 47, East Michele district",Rushfurt,100025,"beyond, federal",5.0,1.0,5.0,"away, south",1,749.0,540.0,HP,2020,Samsung,2023
431,Juan Wright,22,Female,84.0,+1-187-038-9711,89711,,2014-07-28 18:41:03,Data Science,,Pending,4.5,Average,260.0,1994-01-29 00:00:00,Jamesfort,North Robertshire,100116,"pass, federal",3.0,3.0,2.0,"fund, main",3,1115.0,932.0,HP,2019,Apple,2023
432,,21,Female,63.0,+1-956-839-0447,,troy24@gmail.com,2003-08-15 20:55:29,Data Science,,Inactive,,Average,281.0,1984-09-10 17:56:00,"Gibsonhaven 7-kv, dom 6",Sharpmouth,,,,,,,,,,,,,
433,Belinda Crawford,22,Female,90.0,,,,1985-06-21 07:23:40,Data Science,,Inactive,3.7,Excellent,79.0,1971-06-04 00:00:00,West Jasonport,South Adamside,100395,,,,,,,,,,,,
434,Danielle Roberts,20,Male,90.0,,,,2025-07-14 10:43:02,Data Science,,Active,0.0,Average,201.0,2022-10-11 01:06:08,,New Timothystad,,"test, decide",2.0,4.0,4.0,"left, picture",5,1045.0,610.0,HP,2018,Xiaomi,2019
435,Barbara Allen,,Female,73.0,+1-663-710-1993,,,2010-08-25 20:10:00,Data Science,94.0,Active,,,74.0,2020-10-17 20:07:42,North Tracyport,Josephside,100323,,,,,,,,,,,,
436,,20,Female,90.0,,,ramirezrobin@yahoo.com,1991-10-13 11:59:00,Data Science,85.0,Inactive,4.5,Excellent,235.0,1980-02-14 00:40:00,32167 Phillips Expressway,Lake Jeffrey,,"success, current",3.0,1.0,3.0,"issue, performance",0,1070.0,873.0,HP,2018,Samsung,2022
437,,20,Male,60.0,+1-079-275-8616,58616,hensonchristina@brown.com,2022-11-26 02:57:00,Data Science,100.0,Pending,,Good,68.0,2023-05-28 14:04:07,"Apartment 49, New William district",Garciaton,100630,"any, bad",3.0,5.0,3.0,"whatever, his",3,1029.0,217.0,HP,2018,Samsung,2018
438,,21,Female,,,,emilyhahn@sanchez.biz,1972-12-11 00:00:00,Python,100.0,Inactive,3.7,,162.0,1984-03-16 00:00:00,"Apartment 50, Port Hannahchester district",Clarkchester,100469,"daughter, air",,,,,,,,,,,
439,Jessica Ford,21,,68.0,,,jeffrey59@murphy-andrews.com,2005-11-28 00:00:00,Data Science,100.0,Pending,0.0,Excellent,63.0,1993-02-24 21:56:00,"New Andreaton 3-kv, dom 49",East Hollyville,,"event, authority",4.0,2.0,3.0,"speech, environment",3,381.0,811.0,Dell,2021,Xiaomi,2022
